SRT-MS-050 Multi-Step Reflectance Target				
This data is for reference only				
529	0.9905	0.4605	0.2230	0.1129
530	0.9903	0.4606	0.2231	0.1128
531	0.9902	0.4608	0.2232	0.1130
532	0.9902	0.4611	0.2234	0.1129
533	0.9904	0.4610	0.2235	0.1129
534	0.9903	0.4612	0.2237	0.1130
535	0.9904	0.4615	0.2238	0.1130
536	0.9904	0.4619	0.2240	0.1130
537	0.9904	0.4618	0.2242	0.1131
538	0.9905	0.4621	0.2243	0.1131
539	0.9904	0.4620	0.2244	0.1131
540	0.9904	0.4622	0.2245	0.1132
541	0.9903	0.4625	0.2247	0.1132
542	0.9904	0.4626	0.2248	0.1133
543	0.9904	0.4627	0.2250	0.1132
544	0.9906	0.4629	0.2251	0.1133
545	0.9906	0.4630	0.2253	0.1133
546	0.9904	0.4632	0.2254	0.1133
547	0.9902	0.4635	0.2255	0.1133
548	0.9904	0.4639	0.2257	0.1134
549	0.9904	0.4638	0.2259	0.1135
550	0.9904	0.4640	0.2260	0.1136
551	0.9902	0.4638	0.2261	0.1135
552	0.9906	0.4643	0.2263	0.1136
553	0.9906	0.4646	0.2265	0.1135
554	0.9905	0.4646	0.2265	0.1136
555	0.9904	0.4648	0.2267	0.1135
556	0.9905	0.4650	0.2268	0.1136
557	0.9905	0.4651	0.2270	0.1136
558	0.9906	0.4653	0.2271	0.1136
559	0.9905	0.4655	0.2273	0.1137
560	0.9908	0.4655	0.2274	0.1138
561	0.9906	0.4656	0.2275	0.1137
562	0.9907	0.4655	0.2276	0.1138
563	0.9904	0.4659	0.2272	0.1136
564	0.9903	0.4660	0.2273	0.1136
565	0.9903	0.4663	0.2276	0.1137
566	0.9905	0.4666	0.2277	0.1136
567	0.9905	0.4667	0.2279	0.1137
568	0.9906	0.4668	0.2281	0.1137
569	0.9908	0.4671	0.2283	0.1138
570	0.9907	0.4672	0.2284	0.1139
571	0.9906	0.4673	0.2286	0.1139
572	0.9906	0.4678	0.2287	0.1140
573	0.9904	0.4678	0.2288	0.1140
574	0.9907	0.4680	0.2290	0.1140
575	0.9907	0.4681	0.2292	0.1140
576	0.9906	0.4681	0.2293	0.1141
577	0.9908	0.4685	0.2295	0.1141
578	0.9906	0.4687	0.2296	0.1142
579	0.9905	0.4688	0.2296	0.1143
580	0.9906	0.4690	0.2298	0.1143
581	0.9908	0.4693	0.2300	0.1143
582	0.9908	0.4691	0.2302	0.1143
583	0.9905	0.4693	0.2303	0.1144
584	0.9906	0.4695	0.2304	0.1144
585	0.9907	0.4697	0.2306	0.1144
586	0.9906	0.4698	0.2307	0.1144
587	0.9911	0.4700	0.2309	0.1145
588	0.9907	0.4699	0.2310	0.1146
589	0.9908	0.4703	0.2311	0.1146
590	0.9906	0.4706	0.2312	0.1146
591	0.9907	0.4707	0.2314	0.1146
592	0.9905	0.4708	0.2314	0.1147
593	0.9910	0.4709	0.2316	0.1146
594	0.9907	0.4710	0.2317	0.1148
595	0.9908	0.4713	0.2318	0.1147
596	0.9907	0.4714	0.2319	0.1147
597	0.9907	0.4718	0.2320	0.1148
598	0.9906	0.4720	0.2322	0.1149
599	0.9907	0.4720	0.2323	0.1150
600	0.9907	0.4721	0.2325	0.1149
601	0.9909	0.4723	0.2326	0.1150
602	0.9908	0.4726	0.2327	0.1150
603	0.9908	0.4727	0.2329	0.1151
604	0.9907	0.4729	0.2330	0.1151
605	0.9909	0.4729	0.2331	0.1150
606	0.9908	0.4727	0.2332	0.1151
607	0.9909	0.4733	0.2334	0.1152
608	0.9909	0.4733	0.2335	0.1152
609	0.9906	0.4735	0.2336	0.1152
610	0.9907	0.4738	0.2337	0.1153
611	0.9908	0.4741	0.2339	0.1154
612	0.9910	0.4739	0.2341	0.1154
613	0.9910	0.4740	0.2342	0.1154
614	0.9909	0.4745	0.2343	0.1154
615	0.9909	0.4747	0.2344	0.1155
616	0.9909	0.4748	0.2345	0.1154
617	0.9909	0.4750	0.2346	0.1155
618	0.9908	0.4750	0.2348	0.1156
619	0.9908	0.4753	0.2348	0.1156
620	0.9909	0.4753	0.2350	0.1156
621	0.9906	0.4754	0.2351	0.1155
622	0.9908	0.4759	0.2353	0.1157
623	0.9908	0.4759	0.2354	0.1157
624	0.9909	0.4758	0.2356	0.1158
625	0.9908	0.4761	0.2356	0.1157
626	0.9909	0.4762	0.2358	0.1158
627	0.9909	0.4765	0.2359	0.1158
628	0.9907	0.4767	0.2360	0.1159
629	0.9905	0.4768	0.2361	0.1159
630	0.9906	0.4767	0.2362	0.1159
631	0.9908	0.4772	0.2364	0.1160
632	0.9908	0.4775	0.2365	0.1160
633	0.9906	0.4775	0.2366	0.1160
634	0.9907	0.4774	0.2367	0.1161
635	0.9908	0.4778	0.2369	0.1161
636	0.9908	0.4775	0.2370	0.1161
637	0.9906	0.4780	0.2371	0.1164
638	0.9905	0.4780	0.2371	0.1162
639	0.9908	0.4783	0.2373	0.1163
640	0.9907	0.4782	0.2374	0.1163
641	0.9906	0.4788	0.2376	0.1164
642	0.9907	0.4791	0.2377	0.1163
643	0.9907	0.4787	0.2379	0.1163
644	0.9909	0.4793	0.2380	0.1164
645	0.9907	0.4794	0.2381	0.1165
646	0.9909	0.4795	0.2383	0.1165
647	0.9907	0.4795	0.2384	0.1167
648	0.9907	0.4800	0.2385	0.1167
649	0.9907	0.4797	0.2386	0.1166
650	0.9908	0.4801	0.2388	0.1167
651	0.9907	0.4803	0.2389	0.1167
652	0.9905	0.4803	0.2390	0.1167
653	0.9905	0.4806	0.2390	0.1168
654	0.9907	0.4808	0.2392	0.1168
655	0.9908	0.4807	0.2394	0.1167
656	0.9907	0.4810	0.2395	0.1170
657	0.9907	0.4810	0.2397	0.1169
658	0.9907	0.4812	0.2397	0.1169
659	0.9907	0.4815	0.2398	0.1171
660	0.9906	0.4816	0.2400	0.1171
661	0.9907	0.4815	0.2401	0.1171
662	0.9908	0.4818	0.2402	0.1172
663	0.9907	0.4822	0.2403	0.1172
664	0.9905	0.4821	0.2404	0.1172
665	0.9908	0.4823	0.2407	0.1172
666	0.9908	0.4825	0.2408	0.1174
667	0.9906	0.4826	0.2409	0.1175
668	0.9905	0.4830	0.2410	0.1174
669	0.9907	0.4833	0.2411	0.1175
670	0.9905	0.4829	0.2412	0.1176
671	0.9905	0.4831	0.2413	0.1176
672	0.9906	0.4836	0.2414	0.1176
673	0.9907	0.4837	0.2415	0.1177
674	0.9907	0.4837	0.2417	0.1177
675	0.9906	0.4838	0.2419	0.1177
676	0.9907	0.4842	0.2420	0.1178
677	0.9906	0.4842	0.2420	0.1179
678	0.9907	0.4843	0.2422	0.1178
